,ori,data_year,offense,cleared,actual
681,GA0090000,2018,rape,0,0
682,GA0090000,2018,rape-legacy,0,0
683,GA0090000,2018,violent-crime,11,22
684,GA0090000,2019,homicide,0,1
685,GA0090000,2019,burglary,9,54
686,GA0090000,2019,arson,0,1
687,GA0090000,2019,property-crime,27,171
688,GA0090000,2019,aggravated-assault,13,18
689,GA0090000,2019,larceny,12,96
690,GA0090000,2019,motor-vehicle-theft,6,21
691,GA0090000,2019,robbery,0,2
692,GA0090000,2019,violent-crime,13,25
693,GA0090000,2019,rape-legacy,0,2
694,GA0090000,2019,rape,0,4
695,GA0090000,2019,human-trafficing,0,0
696,GA0090000,2020,arson,0,0
697,GA0090000,2020,aggravated-assault,22,36
698,GA0090000,2020,burglary,5,43
699,GA0090000,2020,homicide,1,1
700,GA0090000,2020,human-trafficing,0,0
701,GA0090000,2020,larceny,10,108
702,GA0090000,2020,motor-vehicle-theft,4,15
703,GA0090000,2020,property-crime,19,166
704,GA0090000,2020,rape,0,6
705,GA0090000,2020,rape-legacy,0,5
706,GA0090000,2020,robbery,0,1
707,GA0090000,2020,violent-crime,23,44
708,GA0090100,2017,arson,0,0
709,GA0090100,2017,aggravated-assault,17,37
710,GA0090100,2017,burglary,21,122
711,GA0090100,2017,homicide,2,2
712,GA0090100,2017,human-trafficing,0,0
713,GA0090100,2017,larceny,97,355
714,GA0090100,2017,motor-vehicle-theft,4,17
715,GA0090100,2017,property-crime,122,494
716,GA0090100,2017,rape,2,3
717,GA0090100,2017,rape-legacy,0,0
718,GA0090100,2017,robbery,2,11
719,GA0090100,2017,violent-crime,23,53
720,GA0090100,2018,aggravated-assault,15,26
721,GA0090100,2018,violent-crime,21,43
722,GA0090100,2018,robbery,5,15
723,GA0090100,2018,rape-legacy,0,0
724,GA0090100,2018,rape,1,2
725,GA0090100,2018,property-crime,137,458
726,GA0090100,2018,motor-vehicle-theft,4,15
727,GA0090100,2018,larceny,117,365
728,GA0090100,2018,human-trafficing,0,0
729,GA0090100,2018,homicide,0,0
730,GA0090100,2018,burglary,16,78
731,GA0090100,2018,arson,0,0
732,GA0090100,2019,homicide,0,2
733,GA0090100,2019,aggravated-assault,8,35
734,GA0090100,2019,arson,0,0
735,GA0090100,2019,burglary,5,51
736,GA0090100,2019,human-trafficing,0,0
737,GA0090100,2019,larceny,82,327
738,GA0090100,2019,motor-vehicle-theft,6,9
739,GA0090100,2019,property-crime,93,387
740,GA0090100,2019,rape,2,3
741,GA0090100,2019,rape-legacy,0,0
742,GA0090100,2019,violent-crime,12,46
743,GA0090100,2019,robbery,2,6
744,GA0090100,2020,arson,0,0
745,GA0090100,2020,aggravated-assault,0,29
746,GA0090100,2020,robbery,0,7
747,GA0090100,2020,violent-crime,0,41
748,GA0090100,2020,homicide,0,0
749,GA0090100,2020,human-trafficing,0,0
750,GA0090100,2020,larceny,7,267
751,GA0090100,2020,motor-vehicle-theft,0,22
752,GA0090100,2020,property-crime,7,343
753,GA0090100,2020,rape,0,5
754,GA0090100,2020,rape-legacy,0,3
755,GA0090100,2020,burglary,0,54
756,GA0100000,2017,robbery,0,1
757,GA0100000,2017,rape-legacy,0,0
758,GA0100000,2017,arson,0,0
759,GA0100000,2017,aggravated-assault,5,17
760,GA0100000,2017,rape,0,2
761,GA0100000,2017,property-crime,53,173
762,GA0100000,2017,violent-crime,5,20
763,GA0100000,2017,motor-vehicle-theft,6,14
764,GA0100000,2017,larceny,40,112
765,GA0100000,2017,human-trafficing,0,0
766,GA0100000,2017,homicide,0,0
767,GA0100000,2017,burglary,7,47
768,GA0100000,2018,rape-legacy,0,0
769,GA0100000,2018,aggravated-assault,4,28
770,GA0100000,2018,arson,0,0
771,GA0100000,2018,burglary,16,58
772,GA0100000,2018,homicide,0,0
773,GA0100000,2018,human-trafficing,0,0
774,GA0100000,2018,larceny,36,161
775,GA0100000,2018,motor-vehicle-theft,1,10
776,GA0100000,2018,property-crime,53,229
777,GA0100000,2018,violent-crime,4,32
778,GA0100000,2018,rape,0,2
779,GA0100000,2018,robbery,0,2
780,GA0100000,2019,larceny,28,91
781,GA0100000,2019,motor-vehicle-theft,0,9
782,GA0100000,2019,property-crime,36,131
783,GA0100000,2019,rape,1,3
784,GA0100000,2019,aggravated-assault,18,47
785,GA0100000,2019,arson,1,2
786,GA0100000,2019,burglary,8,31
787,GA0100000,2019,homicide,0,1
788,GA0100000,2019,violent-crime,19,51
789,GA0100000,2019,robbery,0,0
790,GA0100000,2019,rape-legacy,1,3
791,GA0100000,2019,human-trafficing,0,0
792,GA0100000,2020,burglary,7,48
793,GA0100000,2020,violent-crime,18,28
794,GA0100000,2020,robbery,0,0
795,GA0100000,2020,rape-legacy,4,6
796,GA0100000,2020,rape,5,10
797,GA0100000,2020,property-crime,23,151
798,GA0100000,2020,motor-vehicle-theft,3,13
799,GA0100000,2020,larceny,13,90
800,GA0100000,2020,human-trafficing,0,0
801,GA0100000,2020,homicide,1,1
802,GA0100000,2020,arson,2,1
803,GA0100000,2020,aggravated-assault,12,17
804,GA0100100,2017,violent-crime,6,18
805,GA0100100,2017,rape-legacy,0,0
806,GA0100100,2017,property-crime,62,197
807,GA0100100,2017,motor-vehicle-theft,2,4
808,GA0100100,2017,larceny,47,143
809,GA0100100,2017,human-trafficing,0,0
810,GA0100100,2017,homicide,0,0
811,GA0100100,2017,burglary,13,50
812,GA0100100,2017,arson,0,0
813,GA0100100,2017,aggravated-assault,4,11
814,GA0100100,2017,robbery,0,1
815,GA0100100,2017,rape,2,6
816,GA0100100,2018,homicide,0,0
817,GA0100100,2018,human-trafficing,0,0
818,GA0100100,2018,larceny,28,144
819,GA0100100,2018,motor-vehicle-theft,2,10
820,GA0100100,2018,property-crime,38,199
821,GA0100100,2018,rape,2,4
822,GA0100100,2018,rape-legacy,0,0
823,GA0100100,2018,violent-crime,20,41
824,GA0100100,2018,robbery,1,2
825,GA0100100,2018,aggravated-assault,17,35
826,GA0100100,2018,arson,0,0
827,GA0100100,2018,burglary,8,45
828,GA0100100,2019,arson,0,1
829,GA0100100,2019,robbery,1,4
830,GA0100100,2019,violent-crime,10,36
831,GA0100100,2019,rape-legacy,0,0
832,GA0100100,2019,rape,0,1
833,GA0100100,2019,burglary,6,57
834,GA0100100,2019,aggravated-assault,9,31
835,GA0100100,2019,property-crime,27,286
836,GA0100100,2019,motor-vehicle-theft,1,3
837,GA0100100,2019,larceny,20,226
838,GA0100100,2019,homicide,0,0
839,GA0100100,2019,human-trafficing,0,0
840,GA0100100,2020,larceny,14,188
841,GA0100100,2020,human-trafficing,0,0
842,GA0100100,2020,homicide,0,0
843,GA0100100,2020,burglary,4,33
844,GA0100100,2020,rape,0,1
845,GA0100100,2020,property-crime,22,229
846,GA0100100,2020,motor-vehicle-theft,4,8
847,GA0100100,2020,violent-crime,2,51
848,GA0100100,2020,aggravated-assault,0,43
849,GA0100100,2020,robbery,2,7
850,GA0100100,2020,arson,0,0
851,GA0100100,2020,rape-legacy,0,1
852,GA0100200,2017,motor-vehicle-theft,0,0
853,GA0100200,2017,aggravated-assault,1,1
854,GA0100200,2017,arson,0,0
855,GA0100200,2017,burglary,0,0
856,GA0100200,2017,homicide,0,0
857,GA0100200,2017,human-trafficing,0,0
858,GA0100200,2017,larceny,0,2
859,GA0100200,2017,property-crime,0,2
860,GA0100200,2017,rape,0,0
861,GA0100200,2017,rape-legacy,0,0
862,GA0100200,2017,violent-crime,1,1
863,GA0100200,2017,robbery,0,0
864,GA0100200,2018,burglary,0,1
865,GA0100200,2018,larceny,0,4
866,GA0100200,2018,motor-vehicle-theft,0,0
867,GA0100200,2018,property-crime,0,5
868,GA0100200,2018,rape,0,0
869,GA0100200,2018,rape-legacy,0,0
870,GA0100200,2018,robbery,0,0
871,GA0100200,2018,violent-crime,1,1
872,GA0100200,2018,human-trafficing,0,0
873,GA0100200,2018,aggravated-assault,1,1
874,GA0100200,2018,arson,0,0
875,GA0100200,2018,homicide,0,0
876,GA0100200,2019,burglary,1,1
877,GA0100200,2019,arson,0,0
878,GA0100200,2019,aggravated-assault,1,1
879,GA0100200,2019,homicide,0,0
880,GA0100200,2019,violent-crime,1,1
881,GA0100200,2019,robbery,0,0
882,GA0100200,2019,rape-legacy,0,0
883,GA0100200,2019,rape,0,0
884,GA0100200,2019,property-crime,6,6
885,GA0100200,2019,motor-vehicle-theft,0,0
886,GA0100200,2019,larceny,5,5
887,GA0100200,2019,human-trafficing,0,0
888,GA0100200,2020,human-trafficing,0,0
889,GA0100200,2020,burglary,0,3
890,GA0100200,2020,arson,0,0
891,GA0100200,2020,aggravated-assault,0,0
892,GA0100200,2020,property-crime,0,7
893,GA0100200,2020,motor-vehicle-theft,0,0
894,GA0100200,2020,larceny,0,4
895,GA0100200,2020,rape,0,0
896,GA0100200,2020,rape-legacy,0,0
897,GA0100200,2020,robbery,0,0
898,GA0100200,2020,violent-crime,0,0
899,GA0100200,2020,homicide,0,0
900,GA0100400,2017,arson,0,0
901,GA0100400,2017,burglary,0,10
902,GA0100400,2017,rape-legacy,0,0
903,GA0100400,2017,homicide,0,0
904,GA0100400,2017,robbery,0,0
905,GA0100400,2017,human-trafficing,0,0
906,GA0100400,2017,larceny,0,6
907,GA0100400,2017,motor-vehicle-theft,1,4
908,GA0100400,2017,violent-crime,2,3
909,GA0100400,2017,property-crime,1,20
910,GA0100400,2017,rape,0,1
911,GA0100400,2017,aggravated-assault,2,2
912,GA0100400,2018,larceny,0,13
913,GA0100400,2018,motor-vehicle-theft,0,0
914,GA0100400,2018,violent-crime,0,1
915,GA0100400,2018,arson,0,0
916,GA0100400,2018,aggravated-assault,0,1
917,GA0100400,2018,rape-legacy,0,0
918,GA0100400,2018,property-crime,0,15
919,GA0100400,2018,burglary,0,2
920,GA0100400,2018,homicide,0,0
921,GA0100400,2018,rape,0,0
922,GA0100400,2018,robbery,0,0
923,GA0100400,2018,human-trafficing,0,0
924,GA0100400,2019,property-crime,0,6
925,GA0100400,2019,arson,0,0
926,GA0100400,2019,violent-crime,0,0
927,GA0100400,2019,robbery,0,0
928,GA0100400,2019,rape-legacy,0,0
929,GA0100400,2019,motor-vehicle-theft,0,0
930,GA0100400,2019,human-trafficing,0,0
931,GA0100400,2019,larceny,0,4
932,GA0100400,2019,homicide,0,0
933,GA0100400,2019,burglary,0,2
934,GA0100400,2019,rape,0,0
935,GA0100400,2019,aggravated-assault,0,0
936,GA0110000,2017,robbery,24,309
937,GA0110000,2017,aggravated-assault,0,523
938,GA0110000,2017,arson,6,61
939,GA0110000,2017,burglary,3,1762
940,GA0110000,2017,homicide,2,28
941,GA0110000,2017,human-trafficing,0,0
942,GA0110000,2017,larceny,42,5319
943,GA0110000,2017,motor-vehicle-theft,4,551
944,GA0110000,2017,property-crime,49,7632
945,GA0110000,2017,rape,4,68
946,GA0110000,2017,rape-legacy,0,0
947,GA0110000,2017,violent-crime,30,928
948,GA0110000,2018,violent-crime,47,1047
949,GA0110000,2018,rape,11,57
950,GA0110000,2018,property-crime,370,8088
951,GA0110000,2018,motor-vehicle-theft,19,575
952,GA0110000,2018,larceny,297,5709
953,GA0110000,2018,human-trafficing,0,0
954,GA0110000,2018,homicide,9,38
955,GA0110000,2018,burglary,54,1804
956,GA0110000,2018,arson,5,58
957,GA0110000,2018,aggravated-assault,0,653
958,GA0110000,2018,robbery,27,299
959,GA0110000,2018,rape-legacy,0,0
960,GA0110000,2019,property-crime,528,3947
961,GA0110000,2019,violent-crime,130,551
962,GA0110000,2019,robbery,28,167
963,GA0110000,2019,rape-legacy,0,0
964,GA0110000,2019,rape,6,26
965,GA0110000,2019,motor-vehicle-theft,42,355
966,GA0110000,2019,larceny,425,2787
967,GA0110000,2019,human-trafficing,0,0
968,GA0110000,2019,homicide,8,12
969,GA0110000,2019,burglary,61,805
970,GA0110000,2019,arson,2,32
971,GA0110000,2019,aggravated-assault,88,346
972,GA0110000,2020,burglary,64,886
973,GA0110000,2020,robbery,21,207
974,GA0110000,2020,rape-legacy,5,45
975,GA0110000,2020,rape,10,56
976,GA0110000,2020,property-crime,386,5199
977,GA0110000,2020,motor-vehicle-theft,41,697
978,GA0110000,2020,larceny,281,3616
979,GA0110000,2020,human-trafficing,0,0
980,GA0110000,2020,aggravated-assault,153,1135
981,GA0110000,2020,arson,5,50
982,GA0110000,2020,violent-crime,204,1438
983,GA0110000,2020,homicide,20,40
984,GA0110200,2017,violent-crime,0,0
985,GA0110200,2017,robbery,0,0
986,GA0110200,2017,rape-legacy,0,0
987,GA0110200,2017,rape,0,0
988,GA0110200,2017,homicide,0,0
989,GA0110200,2017,human-trafficing,0,0
990,GA0110200,2017,larceny,0,0
991,GA0110200,2017,motor-vehicle-theft,0,0
992,GA0110200,2017,property-crime,0,0
993,GA0110200,2017,aggravated-assault,0,0
994,GA0110200,2017,arson,0,0
995,GA0110200,2017,burglary,0,0
996,GA0110200,2018,motor-vehicle-theft,0,0
997,GA0110200,2018,homicide,0,0
998,GA0110200,2018,burglary,0,0
999,GA0110200,2018,arson,0,0
1000,GA0110200,2018,aggravated-assault,0,0
1001,GA0110200,2018,robbery,0,0
1002,GA0110200,2018,rape-legacy,0,0
1003,GA0110200,2018,rape,0,0
1004,GA0110200,2018,property-crime,0,0
1005,GA0110200,2018,human-trafficing,0,0
1006,GA0110200,2018,larceny,0,0
1007,GA0110200,2018,violent-crime,0,0
1008,GA0110200,2019,human-trafficing,0,0
1009,GA0110200,2019,homicide,0,0
1010,GA0110200,2019,burglary,0,1
1011,GA0110200,2019,robbery,0,0
1012,GA0110200,2019,motor-vehicle-theft,0,0
1013,GA0110200,2019,property-crime,0,3
1014,GA0110200,2019,violent-crime,0,0
1015,GA0110200,2019,rape,0,0
1016,GA0110200,2019,rape-legacy,0,0
1017,GA0110200,2019,arson,0,39
1018,GA0110200,2019,aggravated-assault,0,0
1019,GA0110200,2019,larceny,0,2
1020,GA0110200,2020,violent-crime,0,0
1021,GA0110200,2020,homicide,0,0
1022,GA0110200,2020,rape,0,0
1023,GA0110200,2020,property-crime,0,3
1024,GA0110200,2020,motor-vehicle-theft,0,0
1025,GA0110200,2020,larceny,0,2
1026,GA0110200,2020,robbery,0,0
1027,GA0110200,2020,rape-legacy,0,0
1028,GA0110200,2020,burglary,0,1
1029,GA0110200,2020,arson,0,1
1030,GA0110200,2020,aggravated-assault,0,0
1031,GA0110200,2020,human-trafficing,0,0
1032,GA0110400,2017,violent-crime,7,7
1033,GA0110400,2017,robbery,2,2
1034,GA0110400,2017,human-trafficing,0,0
1035,GA0110400,2017,larceny,38,48
1036,GA0110400,2017,homicide,0,0
1037,GA0110400,2017,burglary,0,0
1038,GA0110400,2017,motor-vehicle-theft,0,0
1039,GA0110400,2017,property-crime,38,48
1040,GA0110400,2017,arson,1,1
1041,GA0110400,2017,aggravated-assault,5,5
1042,GA0110400,2017,rape,0,0
1043,GA0110400,2017,rape-legacy,0,0
1044,GA0110400,2018,rape,0,0
1045,GA0110400,2018,motor-vehicle-theft,1,1
1046,GA0110400,2018,rape-legacy,0,0
1047,GA0110400,2018,robbery,0,0
1048,GA0110400,2018,violent-crime,5,5
1049,GA0110400,2018,larceny,4,6
1050,GA0110400,2018,human-trafficing,0,0
1051,GA0110400,2018,homicide,0,0
1052,GA0110400,2018,burglary,0,0
1053,GA0110400,2018,arson,0,0
1054,GA0110400,2018,aggravated-assault,5,5
1055,GA0110400,2018,property-crime,5,7
1056,GA0110400,2019,human-trafficing,0,0
1057,GA0110400,2019,robbery,2,2
1058,GA0110400,2019,homicide,0,0
1059,GA0110400,2019,aggravated-assault,3,3
1060,GA0110400,2019,arson,0,0
1061,GA0110400,2019,rape-legacy,0,0
1062,GA0110400,2019,rape,0,0
1063,GA0110400,2019,property-crime,34,43
1064,GA0110400,2019,motor-vehicle-theft,1,1
1065,GA0110400,2019,larceny,33,40
1066,GA0110400,2019,burglary,0,2
1067,GA0110400,2019,violent-crime,5,5
1068,GA0110400,2020,violent-crime,4,4
1069,GA0110400,2020,rape-legacy,0,0
1070,GA0110400,2020,rape,0,0
1071,GA0110400,2020,property-crime,3,15
1072,GA0110400,2020,motor-vehicle-theft,0,1
1073,GA0110400,2020,larceny,3,14
1074,GA0110400,2020,human-trafficing,0,0
1075,GA0110400,2020,homicide,0,0
1076,GA0110400,2020,burglary,0,0
1077,GA0110400,2020,arson,0,0
1078,GA0110400,2020,aggravated-assault,4,4
1079,GA0110400,2020,robbery,0,0
1080,GA011099E,2017,human-trafficing,0,0
1081,GA011099E,2017,burglary,0,1
1082,GA011099E,2017,arson,0,0
1083,GA011099E,2017,violent-crime,2,3
1084,GA011099E,2017,robbery,0,0
1085,GA011099E,2017,rape-legacy,0,0
1086,GA011099E,2017,rape,1,2
1087,GA011099E,2017,property-crime,16,68
1088,GA011099E,2017,motor-vehicle-theft,4,4
1089,GA011099E,2017,larceny,12,63
1090,GA011099E,2017,aggravated-assault,1,1
1091,GA011099E,2017,homicide,0,0
1092,GA011099E,2018,rape,0,2
1093,GA011099E,2018,property-crime,8,67
1094,GA011099E,2018,violent-crime,4,7
1095,GA011099E,2018,arson,0,0
1096,GA011099E,2018,motor-vehicle-theft,3,3
1097,GA011099E,2018,larceny,5,60
1098,GA011099E,2018,human-trafficing,0,0
1099,GA011099E,2018,aggravated-assault,4,5
1100,GA011099E,2018,robbery,0,0
1101,GA011099E,2018,homicide,0,0
1102,GA011099E,2018,rape-legacy,0,0
1103,GA011099E,2018,burglary,0,4
1104,GA011099E,2019,rape-legacy,0,2
1105,GA011099E,2019,violent-crime,1,3
1106,GA011099E,2019,aggravated-assault,0,0
1107,GA011099E,2019,arson,0,0
1108,GA011099E,2019,burglary,1,3
1109,GA011099E,2019,homicide,0,0
1110,GA011099E,2019,human-trafficing,0,0
1111,GA011099E,2019,larceny,0,46
1112,GA011099E,2019,motor-vehicle-theft,1,6
1113,GA011099E,2019,property-crime,2,55
1114,GA011099E,2019,rape,1,3
1115,GA011099E,2019,robbery,0,0
1116,GA011099E,2020,violent-crime,1,1
1117,GA011099E,2020,aggravated-assault,0,0
1118,GA011099E,2020,arson,0,0
1119,GA011099E,2020,burglary,0,2
1120,GA011099E,2020,homicide,0,0
1121,GA011099E,2020,human-trafficing,0,0
1122,GA011099E,2020,larceny,2,26
1123,GA011099E,2020,motor-vehicle-theft,1,6
1124,GA011099E,2020,robbery,0,1
1125,GA011099E,2020,rape-legacy,1,0
1126,GA011099E,2020,rape,1,0
1127,GA011099E,2020,property-crime,3,34
1128,GA0120000,2017,arson,0,0
1129,GA0120000,2017,rape-legacy,0,0
1130,GA0120000,2017,aggravated-assault,2,11
1131,GA0120000,2017,motor-vehicle-theft,4,8
1132,GA0120000,2017,burglary,4,31
1133,GA0120000,2017,violent-crime,5,21
1134,GA0120000,2017,homicide,0,0
1135,GA0120000,2017,rape,3,9
1136,GA0120000,2017,property-crime,26,111
1137,GA0120000,2017,larceny,18,72
1138,GA0120000,2017,human-trafficing,0,0
1139,GA0120000,2017,robbery,0,1
1140,GA0120000,2018,homicide,0,0
1141,GA0120000,2018,larceny,17,82
1142,GA0120000,2018,motor-vehicle-theft,2,3
1143,GA0120000,2018,property-crime,23,109
1144,GA0120000,2018,rape,1,3
1145,GA0120000,2018,rape-legacy,0,0
1146,GA0120000,2018,robbery,1,1
1147,GA0120000,2018,violent-crime,2,9
1148,GA0120000,2018,aggravated-assault,0,5
1149,GA0120000,2018,arson,0,0
1150,GA0120000,2018,burglary,4,24
1151,GA0120000,2018,human-trafficing,0,0
1152,GA0120000,2019,property-crime,25,101
1153,GA0120000,2019,motor-vehicle-theft,5,5
1154,GA0120000,2019,larceny,11,62
1155,GA0120000,2019,human-trafficing,0,0
1156,GA0120000,2019,aggravated-assault,8,18
1157,GA0120000,2019,arson,0,0
1158,GA0120000,2019,burglary,9,34
1159,GA0120000,2019,violent-crime,10,21
1160,GA0120000,2019,homicide,0,0
1161,GA0120000,2019,robbery,0,0
1162,GA0120000,2019,rape-legacy,1,2
1163,GA0120000,2019,rape,2,3
1164,GA0120000,2020,arson,0,0
1165,GA0120000,2020,rape,3,4
1166,GA0120000,2020,violent-crime,11,21
1167,GA0120000,2020,robbery,2,2
1168,GA0120000,2020,rape-legacy,3,3
1169,GA0120000,2020,homicide,1,1
1170,GA0120000,2020,human-trafficing,0,0
1171,GA0120000,2020,motor-vehicle-theft,4,16
1172,GA0120000,2020,property-crime,18,94
1173,GA0120000,2020,larceny,11,62
1174,GA0120000,2020,aggravated-assault,5,14
1175,GA0120000,2020,burglary,3,16
1176,GA0120100,2017,larceny,59,126
1177,GA0120100,2017,property-crime,67,164
1178,GA0120100,2017,rape,0,2
1179,GA0120100,2017,rape-legacy,0,0
1180,GA0120100,2017,robbery,2,6
1181,GA0120100,2017,violent-crime,11,22
1182,GA0120100,2017,aggravated-assault,9,14
1183,GA0120100,2017,arson,0,0
1184,GA0120100,2017,burglary,7,32
1185,GA0120100,2017,homicide,0,0
1186,GA0120100,2017,human-trafficing,0,0
1187,GA0120100,2017,motor-vehicle-theft,1,6
1188,GA0120100,2018,human-trafficing,0,0
1189,GA0120100,2018,homicide,0,0
1190,GA0120100,2018,larceny,38,134
1191,GA0120100,2018,rape-legacy,0,0
1192,GA0120100,2018,robbery,0,0
1193,GA0120100,2018,violent-crime,8,11
1194,GA0120100,2018,burglary,2,15
1195,GA0120100,2018,arson,0,0
1196,GA0120100,2018,aggravated-assault,8,10
1197,GA0120100,2018,motor-vehicle-theft,2,4
1198,GA0120100,2018,property-crime,42,153
1199,GA0120100,2018,rape,0,1
1200,GA0120100,2019,robbery,0,1
1201,GA0120100,2019,violent-crime,4,9
1202,GA0120100,2019,burglary,2,18
1203,GA0120100,2019,arson,0,0
1204,GA0120100,2019,rape-legacy,0,1
1205,GA0120100,2019,aggravated-assault,4,7
1206,GA0120100,2019,property-crime,22,92
1207,GA0120100,2019,motor-vehicle-theft,2,2
1208,GA0120100,2019,larceny,18,72
1209,GA0120100,2019,human-trafficing,0,0
1210,GA0120100,2019,homicide,0,0
1211,GA0120100,2019,rape,0,1
1212,GA0120100,2020,violent-crime,2,10
1213,GA0120100,2020,robbery,1,2
1214,GA0120100,2020,rape-legacy,0,2
1215,GA0120100,2020,rape,0,3
1216,GA0120100,2020,property-crime,13,60
1217,GA0120100,2020,motor-vehicle-theft,2,6
1218,GA0120100,2020,larceny,11,47
1219,GA0120100,2020,human-trafficing,0,0
1220,GA0120100,2020,homicide,0,0
1221,GA0120100,2020,burglary,0,7
1222,GA0120100,2020,arson,0,1
1223,GA0120100,2020,aggravated-assault,1,5
1224,GA0120200,2017,arson,0,0
1225,GA0120200,2017,burglary,0,1
1226,GA0120200,2017,homicide,0,0
1227,GA0120200,2017,human-trafficing,0,0
1228,GA0120200,2017,rape-legacy,0,0
1229,GA0120200,2017,violent-crime,1,2
1230,GA0120200,2017,robbery,0,0
1231,GA0120200,2017,rape,0,1
1232,GA0120200,2017,property-crime,10,16
1233,GA0120200,2017,motor-vehicle-theft,1,1
1234,GA0120200,2017,larceny,9,14
1235,GA0120200,2017,aggravated-assault,1,1
1236,GA0120200,2018,homicide,0,0
1237,GA0120200,2018,larceny,0,8
1238,GA0120200,2018,motor-vehicle-theft,0,0
1239,GA0120200,2018,property-crime,1,16
1240,GA0120200,2018,rape,0,1
1241,GA0120200,2018,aggravated-assault,0,1
1242,GA0120200,2018,rape-legacy,0,0
1243,GA0120200,2018,robbery,0,1
1244,GA0120200,2018,violent-crime,0,3
1245,GA0120200,2018,arson,0,0
1246,GA0120200,2018,burglary,1,8
1247,GA0120200,2018,human-trafficing,0,0
1248,GA0120200,2019,robbery,2,2
1249,GA0120200,2019,larceny,11,22
1250,GA0120200,2019,rape-legacy,0,0
1251,GA0120200,2019,rape,0,0
1252,GA0120200,2019,property-crime,12,25
1253,GA0120200,2019,motor-vehicle-theft,0,2
1254,GA0120200,2019,aggravated-assault,0,0
1255,GA0120200,2019,arson,0,0
1256,GA0120200,2019,burglary,1,1
1257,GA0120200,2019,homicide,0,0
1258,GA0120200,2019,human-trafficing,0,0
1259,GA0120200,2019,violent-crime,2,2
1260,GA0120200,2020,rape-legacy,1,1
